round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,55,"tensor([0.6505, 0.6238, 0.6659, 0.6584, 0.6690, 0.6504, 0.6368, 0.6764, 0.6340,
        0.6503, 0.6150, 0.6324, 0.6521, 0.6762, 0.6661, 0.6572, 0.6607, 0.6700,
        0.6217, 0.6048, 0.5888, 0.6164, 0.6824, 0.6725, 0.6665, 0.6683, 0.6735,
        0.5647, 0.6645, 0.6683, 0.6742, 0.6832, 0.6559, 0.6553, 0.6781, 0.6671,
        0.6665, 0.6724, 0.6676, 0.6306, 0.6725, 0.6620, 0.6699, 0.6417, 0.6807,
        0.6721, 0.6405, 0.6907, 0.6749, 0.6600, 0.6416, 0.6487, 0.6628, 0.6482,
        0.6371])",45,"tensor([0.4000, 0.6000, 0.5000, 0.6000, 0.8000, 0.6000, 0.6000, 0.5000, 0.7000,
        0.4000, 0.8000, 0.8000, 0.6000, 0.6000, 0.6000, 0.7000, 0.7000, 0.6000,
        0.8000, 0.8000, 0.9000, 0.7000, 0.4000, 0.8000, 0.4000, 0.5000, 0.6000,
        1.0000, 0.6000, 0.8000, 0.8000, 0.5000, 0.5000, 0.5000, 0.9000, 0.5000,
        0.5000, 0.9000, 0.6000, 0.8000, 0.5000, 0.6000, 0.4000, 0.7000, 0.8000,
        0.5000, 0.7000, 0.4000, 0.4000, 0.7000, 0.7000, 0.7000, 0.6000, 0.6000,
        0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.4980, 0.4290, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5295, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.4660, 0.5000, 0.5000, 0.4745,
        0.5000, 0.5000, 0.5050, 0.5190, 0.5040, 0.5000, 0.5000, 0.5060, 0.5000,
        0.5000, 0.4535, 0.4980, 0.5000, 0.5000, 0.5000, 0.5005, 0.5000, 0.4895,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000])",0.6345453858375549,0.49768179655075073,0.6270270347595215,0.6270270347595215,0.6499999761581421,0.4895833432674408,0.5,2.8707222938537598
1,95,34,"tensor([0.6543, 0.6743, 0.6600, 0.6670, 0.6830, 0.6579, 0.6907, 0.6739, 0.6172,
        0.6260, 0.6486, 0.6651, 0.5568, 0.6548, 0.6798, 0.6101, 0.6603, 0.6517,
        0.6757, 0.6667, 0.6449, 0.6690, 0.6558, 0.6515, 0.6916, 0.6863, 0.6576,
        0.6788, 0.6668, 0.6344, 0.6545, 0.6398, 0.6816, 0.6775])",106,"tensor([0.7000, 0.8000, 0.5000, 0.5000, 0.4000, 0.5000, 0.3000, 0.6000, 0.8000,
        0.7000, 0.6000, 0.5000, 0.9000, 0.5000, 0.5000, 0.8000, 0.6000, 0.5000,
        0.8000, 0.7000, 0.7000, 0.4000, 0.6000, 0.5000, 0.9000, 0.7000, 0.6000,
        0.7000, 0.5000, 0.7000, 0.6000, 0.6000, 0.7000, 0.6000])","tensor([0.5365, 0.4660, 0.5000, 0.4450, 0.5135, 0.5000, 0.5050, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5120, 0.4195, 0.5000, 0.5005, 0.4570, 0.5000, 0.4750, 0.4435, 0.5000,
        0.5040, 0.5000, 0.5000, 0.5000, 0.5000, 0.4370, 0.5455])",0.6176470518112183,0.4929411709308624,0.5894737243652344,0.5894737243652344,0.6533333659172058,0.47646665573120117,0.5,3.430621385574341
2,88,74,"tensor([0.6598, 0.6461, 0.6493, 0.6687, 0.6506, 0.6641, 0.6542, 0.6427, 0.6537,
        0.6244, 0.6443, 0.6407, 0.5976, 0.6366, 0.6601, 0.6670, 0.6325, 0.6522,
        0.6438, 0.6653, 0.6619, 0.6486, 0.6565, 0.6461, 0.6506, 0.6673, 0.6497,
        0.6546, 0.5887, 0.6753, 0.6368, 0.6548, 0.6207, 0.6402, 0.6659, 0.6696,
        0.6567, 0.6046, 0.6556, 0.6351, 0.6565, 0.6458, 0.6600, 0.6701, 0.6497,
        0.6314, 0.6738, 0.6586, 0.6384, 0.6488, 0.6650, 0.6549, 0.6412, 0.6529,
        0.6504, 0.6588, 0.6664, 0.6280, 0.6485, 0.6470, 0.6457, 0.6550, 0.6603,
        0.6626, 0.6521, 0.6446, 0.6619, 0.6832, 0.6370, 0.6358, 0.6570, 0.5946,
        0.6268, 0.6468])",120,"tensor([0.5000, 0.6000, 0.8000, 0.6000, 0.9000, 0.5000, 0.4000, 0.7000, 0.9000,
        0.8000, 0.5000, 0.6000, 0.8000, 0.8000, 0.6000, 0.7000, 0.8000, 0.9000,
        0.7000, 0.8000, 0.5000, 0.5000, 0.5000, 0.5000, 0.6000, 0.9000, 0.6000,
        0.7000, 0.9000, 0.6000, 0.6000, 0.5000, 0.8000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.8000, 0.5000, 0.8000, 0.5000, 0.7000, 0.7000, 0.5000, 0.7000,
        0.5000, 0.7000, 0.6000, 0.5000, 1.0000, 0.5000, 0.7000, 0.7000, 0.5000,
        0.7000, 0.5000, 0.7000, 0.6000, 0.4000, 0.7000, 0.7000, 0.6000, 0.6000,
        0.5000, 0.6000, 0.6000, 0.9000, 0.4000, 0.8000, 0.6000, 0.8000, 0.9000,
        0.7000, 0.5000])","tensor([0.5000, 0.5000, 0.5400, 0.5000, 0.3605, 0.5000, 0.5080, 0.5125, 0.5245,
        0.5000, 0.5180, 0.5875, 0.5000, 0.6525, 0.5000, 0.4430, 0.5000, 0.4990,
        0.5000, 0.5675, 0.5000, 0.5000, 0.5035, 0.5000, 0.5000, 0.3855, 0.5000,
        0.5510, 0.5000, 0.5030, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5115, 0.5000, 0.5000, 0.4995, 0.5000, 0.5785,
        0.5040, 0.4375, 0.5000, 0.5140, 0.4260, 0.4965, 0.5200, 0.5000, 0.5060,
        0.5060, 0.4995, 0.4380, 0.5000, 0.5095, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.4130, 0.4970, 0.5380, 0.5000, 0.5055, 0.5000,
        0.5000, 0.5000])",0.6459459066390991,0.5007567405700684,0.6326530575752258,0.6326530575752258,0.671999990940094,0.47617995738983154,0.5,3.493016242980957
3,88,29,"tensor([0.6466, 0.6661, 0.6440, 0.6064, 0.5899, 0.6385, 0.6140, 0.6407, 0.6713,
        0.6519, 0.6382, 0.6896, 0.6096, 0.6463, 0.6246, 0.6042, 0.6581, 0.6049,
        0.6139, 0.6340, 0.6457, 0.6381, 0.6382, 0.6369, 0.6751, 0.6448, 0.6393,
        0.6680, 0.6666])",179,"tensor([0.7000, 0.6000, 0.7000, 0.8000, 0.6000, 0.6000, 0.9000, 0.7000, 0.9000,
        0.6000, 0.5000, 0.9000, 0.6000, 0.6000, 0.7000, 0.7000, 0.5000, 0.8000,
        0.8000, 0.8000, 0.6000, 0.5000, 0.7000, 0.6000, 0.9000, 0.7000, 0.7000,
        0.5000, 0.6000])","tensor([0.5000, 0.5000, 0.5000, 0.5980, 0.5010, 0.5000, 0.6950, 0.5000, 0.5145,
        0.5000, 0.5020, 0.4150, 0.5905, 0.5000, 0.5000, 0.5000, 0.4990, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5075, 0.5275, 0.5000, 0.4250, 0.5090, 0.5000,
        0.4975, 0.4685])",0.6827585697174072,0.5086206793785095,0.6857143044471741,0.6857143044471741,0.675000011920929,0.4756249785423279,0.5,2.522963523864746
4,81,66,"tensor([0.6711, 0.6825, 0.6648, 0.6633, 0.6445, 0.6330, 0.6457, 0.6440, 0.5599,
        0.6566, 0.7013, 0.6576, 0.6711, 0.7047, 0.6555, 0.6050, 0.5834, 0.6635,
        0.6923, 0.6595, 0.5418, 0.5870, 0.5988, 0.6335, 0.7038, 0.6787, 0.6231,
        0.6051, 0.6413, 0.6291, 0.6112, 0.6879, 0.5362, 0.6701, 0.6594, 0.6802,
        0.6210, 0.5922, 0.5827, 0.6934, 0.6294, 0.6666, 0.6498, 0.7201, 0.5838,
        0.6636, 0.6583, 0.6657, 0.6238, 0.6733, 0.6091, 0.6370, 0.6496, 0.5852,
        0.6462, 0.7108, 0.5876, 0.6585, 0.5654, 0.5936, 0.6321, 0.6162, 0.6324,
        0.6110, 0.6532, 0.6555])",194,"tensor([0.4000, 0.5000, 0.5000, 0.5000, 0.5000, 0.7000, 0.6000, 0.6000, 0.7000,
        0.5000, 0.5000, 0.9000, 0.5000, 0.7000, 0.6000, 0.6000, 1.0000, 1.0000,
        0.5000, 0.9000, 0.8000, 0.8000, 0.7000, 0.6000, 0.7000, 0.5000, 0.6000,
        0.7000, 0.6000, 0.7000, 0.7000, 0.6000, 0.8000, 0.6000, 0.7000, 0.9000,
        0.6000, 0.7000, 0.8000, 0.8000, 0.8000, 0.9000, 0.9000, 0.8000, 0.7000,
        0.6000, 1.0000, 0.8000, 0.6000, 0.6000, 0.6000, 1.0000, 0.5000, 0.6000,
        0.8000, 0.8000, 0.6000, 0.7000, 0.8000, 0.6000, 0.6000, 0.7000, 0.7000,
        0.7000, 0.9000, 0.8000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5175, 0.5005, 0.5630, 0.5000, 0.5015, 0.5000, 0.5000, 0.6265, 0.6445,
        0.5000, 0.7065, 0.5000, 0.5000, 0.5225, 0.5000, 0.4990, 0.5000, 0.5000,
        0.5050, 0.5000, 0.5000, 0.5245, 0.4975, 0.5000, 0.4960, 0.4975, 0.4150,
        0.5555, 0.5000, 0.5000, 0.5000, 0.6450, 0.6640, 0.5470, 0.4060, 0.5000,
        0.5000, 0.7655, 0.4545, 0.5250, 0.5000, 0.5110, 0.6995, 0.5030, 0.5080,
        0.6350, 0.4965, 0.5040, 0.5580, 0.5000, 0.5000, 0.5000, 0.5000, 0.5260,
        0.5000, 0.6020, 0.6050])",0.6924242377281189,0.5261742472648621,0.7093023061752319,0.7093023061752319,0.6608695387840271,0.4897391200065613,0.5,3.149989604949951
5,79,82,"tensor([0.6420, 0.6569, 0.6502, 0.6992, 0.6667, 0.6449, 0.6808, 0.5893, 0.6824,
        0.5934, 0.5598, 0.6148, 0.6146, 0.6267, 0.6958, 0.6301, 0.6378, 0.6505,
        0.5759, 0.6142, 0.6646, 0.6145, 0.5995, 0.7110, 0.6359, 0.6131, 0.6271,
        0.5995, 0.5805, 0.5888, 0.6147, 0.5838, 0.5946, 0.5954, 0.5916, 0.6574,
        0.6149, 0.6054, 0.6538, 0.6478, 0.6191, 0.6444, 0.5525, 0.6013, 0.5961,
        0.6745, 0.6211, 0.6145, 0.6216, 0.6555, 0.6203, 0.5888, 0.5894, 0.6247,
        0.6247, 0.6891, 0.5959, 0.6237, 0.6009, 0.5831, 0.6066, 0.5177, 0.6130,
        0.6791, 0.5890, 0.6033, 0.6142, 0.6385, 0.6973, 0.6356, 0.5476, 0.5885,
        0.6483, 0.6269, 0.6124, 0.5514, 0.6490, 0.6225, 0.6181, 0.6167, 0.5657,
        0.6804])",191,"tensor([0.7000, 0.5000, 0.6000, 0.8000, 0.5000, 0.6000, 0.9000, 0.7000, 0.9000,
        0.8000, 0.8000, 0.6000, 0.7000, 0.8000, 0.6000, 0.6000, 0.6000, 0.7000,
        0.7000, 0.6000, 0.6000, 0.8000, 0.6000, 0.8000, 1.0000, 0.8000, 0.6000,
        0.9000, 0.6000, 0.6000, 0.8000, 0.7000, 0.8000, 0.8000, 1.0000, 0.7000,
        0.7000, 0.7000, 0.6000, 0.7000, 0.8000, 0.6000, 0.6000, 0.7000, 0.8000,
        0.5000, 0.8000, 1.0000, 0.8000, 0.7000, 0.9000, 0.8000, 0.8000, 0.5000,
        1.0000, 0.5000, 0.6000, 0.7000, 0.6000, 0.9000, 0.8000, 0.7000, 0.6000,
        0.9000, 0.6000, 0.9000, 0.8000, 0.6000, 0.7000, 0.7000, 0.7000, 0.7000,
        0.8000, 0.6000, 0.7000, 0.9000, 0.7000, 0.7000, 0.7000, 0.8000, 0.8000,
        0.6000])","tensor([0.5000, 0.5000, 0.5000, 0.4855, 0.5000, 0.5000, 0.4905, 0.5520, 0.4610,
        0.5000, 0.5495, 0.5000, 0.5875, 0.5000, 0.5000, 0.4995, 0.5000, 0.5165,
        0.5675, 0.5000, 0.4925, 0.6480, 0.5500, 0.4035, 0.7305, 0.5695, 0.5000,
        0.6125, 0.5145, 0.5015, 0.5030, 0.5005, 0.5000, 0.6795, 0.6905, 0.5000,
        0.5345, 0.6035, 0.5000, 0.5000, 0.5055, 0.5000, 0.5565, 0.5000, 0.5000,
        0.4935, 0.5000, 0.6375, 0.5570, 0.5000, 0.7845, 0.6555, 0.6810, 0.5130,
        0.5400, 0.4995, 0.5000, 0.5000, 0.5000, 0.6575, 0.5960, 0.5275, 0.5000,
        0.4010, 0.5000, 0.7030, 0.6110, 0.5000, 0.4415, 0.5005, 0.5540, 0.5000,
        0.5000, 0.5000, 0.6405, 0.5000, 0.5000, 0.5110, 0.5000, 0.5360, 0.5000,
        0.5000])",0.7207317352294922,0.5347133874893188,0.7285714149475098,0.7285714149475098,0.694736897945404,0.4825526177883148,0.5045,4.659443140029907
6,84,88,"tensor([0.6457, 0.6535, 0.6367, 0.6634, 0.6177, 0.6253, 0.5630, 0.5748, 0.6108,
        0.6458, 0.5912, 0.5673, 0.6871, 0.6174, 0.5991, 0.6905, 0.6854, 0.5892,
        0.6172, 0.6465, 0.5614, 0.7310, 0.5749, 0.5998, 0.6544, 0.6266, 0.6256,
        0.5972, 0.5623, 0.5653, 0.7449, 0.6053, 0.6389, 0.7585, 0.6982, 0.6165,
        0.7052, 0.5736, 0.6993, 0.5388, 0.7043, 0.7251, 0.6215, 0.7222, 0.6162,
        0.6204, 0.6025, 0.6123, 0.6274, 0.5836, 0.6427, 0.6091, 0.5841, 0.5599,
        0.6431, 0.5534, 0.6930, 0.5774, 0.5519, 0.5921, 0.5536, 0.6072, 0.7096,
        0.6519, 0.5677, 0.6933, 0.5748, 0.7353, 0.5619, 0.6206, 0.6257, 0.6364,
        0.5589, 0.5404, 0.5878, 0.5656, 0.6142, 0.5661, 0.6351, 0.7042, 0.6359,
        0.5728, 0.5972, 0.7197, 0.6839, 0.5919, 0.5453, 0.6950])",187,"tensor([0.7000, 0.6000, 0.6000, 0.9000, 0.6000, 0.5000, 0.7000, 0.6000, 0.7000,
        0.8000, 0.8000, 0.7000, 0.5000, 0.6000, 0.9000, 0.6000, 0.7000, 0.7000,
        0.6000, 0.8000, 0.9000, 0.8000, 0.6000, 0.8000, 0.8000, 0.6000, 0.5000,
        0.8000, 0.6000, 0.9000, 0.8000, 0.8000, 0.9000, 0.6000, 0.7000, 0.6000,
        0.6000, 0.7000, 0.6000, 0.7000, 0.6000, 0.6000, 0.6000, 0.6000, 0.8000,
        0.8000, 0.6000, 0.7000, 0.8000, 0.8000, 0.8000, 1.0000, 0.7000, 0.6000,
        0.6000, 0.8000, 0.9000, 0.5000, 0.6000, 0.5000, 0.9000, 0.8000, 0.6000,
        0.8000, 0.8000, 0.7000, 1.0000, 0.8000, 0.6000, 0.7000, 0.6000, 0.6000,
        0.6000, 1.0000, 0.6000, 0.7000, 0.5000, 0.6000, 0.7000, 0.6000, 0.9000,
        0.5000, 0.5000, 0.5000, 0.7000, 1.0000, 0.6000, 0.6000])","tensor([0.5000, 0.5000, 0.5025, 0.3765, 0.5000, 0.5965, 0.5350, 0.5710, 0.5000,
        0.5000, 0.6415, 0.5000, 0.5025, 0.5000, 0.5000, 0.5025, 0.5000, 0.5000,
        0.5000, 0.5000, 0.7095, 0.4565, 0.5025, 0.6370, 0.5000, 0.5005, 0.5010,
        0.7405, 0.5385, 0.6145, 0.4290, 0.5000, 0.5000, 0.4945, 0.5000, 0.5000,
        0.5000, 0.5020, 0.5000, 0.6195, 0.5255, 0.5000, 0.5000, 0.5000, 0.7215,
        0.5000, 0.5000, 0.5000, 0.5485, 0.5000, 0.5000, 0.6510, 0.5000, 0.6095,
        0.5000, 0.6720, 0.4570, 0.5190, 0.5185, 0.5550, 0.7260, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.7270, 0.4375, 0.5490, 0.5000, 0.5070, 0.5270,
        0.5135, 0.7445, 0.6275, 0.6600, 0.5125, 0.5955, 0.5000, 0.4770, 0.5000,
        0.6235, 0.5200, 0.4765, 0.5000, 0.7040, 0.5645, 0.4945])",0.6965909004211426,0.5367954969406128,0.6862068772315979,0.6862068772315979,0.7166667580604553,0.4876500070095062,0.5045,5.884274482727051
7,81,30,"tensor([0.6705, 0.6142, 0.6366, 0.5434, 0.6516, 0.6248, 0.6344, 0.6197, 0.6087,
        0.5765, 0.5799, 0.5769, 0.6927, 0.5484, 0.6828, 0.5728, 0.5306, 0.6923,
        0.5869, 0.6848, 0.6533, 0.5422, 0.7157, 0.6110, 0.6804, 0.5558, 0.6010,
        0.6545, 0.5274, 0.6371])",238,"tensor([0.5000, 0.7000, 0.6000, 0.6000, 0.8000, 0.6000, 0.7000, 0.8000, 0.8000,
        0.8000, 0.8000, 0.6000, 0.9000, 0.9000, 0.7000, 0.7000, 0.8000, 0.7000,
        0.6000, 0.7000, 0.7000, 0.8000, 0.9000, 0.7000, 0.6000, 1.0000, 0.9000,
        0.6000, 0.7000, 0.6000])","tensor([0.5000, 0.5000, 0.5000, 0.5160, 0.5700, 0.5000, 0.5000, 0.7020, 0.5010,
        0.5000, 0.5585, 0.5000, 0.4485, 0.5000, 0.5000, 0.5195, 0.5000, 0.5000,
        0.5005, 0.5000, 0.5000, 0.7030, 0.4765, 0.5000, 0.5000, 0.7575, 0.6795,
        0.5000, 0.5900, 0.5000])",0.7266666293144226,0.534083366394043,0.723809540271759,0.723809540271759,0.7333333492279053,0.4994444251060486,0.5105,2.3445217609405518
8,75,39,"tensor([0.6342, 0.6175, 0.6371, 0.6525, 0.6320, 0.6425, 0.6558, 0.6535, 0.6702,
        0.6488, 0.6095, 0.6670, 0.6582, 0.5744, 0.6143, 0.6786, 0.5521, 0.5598,
        0.5750, 0.6112, 0.6218, 0.5507, 0.6709, 0.5332, 0.7008, 0.7459, 0.5433,
        0.5440, 0.5762, 0.6815, 0.5925, 0.6858, 0.5573, 0.5931, 0.5996, 0.5774,
        0.6151, 0.5420, 0.6765])",274,"tensor([0.7000, 0.7000, 0.6000, 0.5000, 0.6000, 0.6000, 0.8000, 0.7000, 0.6000,
        0.6000, 0.9000, 0.6000, 0.8000, 0.8000, 0.6000, 0.7000, 0.8000, 0.8000,
        0.9000, 0.6000, 0.6000, 0.5000, 0.8000, 1.0000, 0.8000, 0.6000, 0.7000,
        0.8000, 0.7000, 0.8000, 0.8000, 0.7000, 0.9000, 0.8000, 0.6000, 0.9000,
        0.9000, 0.7000, 0.5000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.3720, 0.4125, 0.5000,
        0.5000, 0.5205, 0.4995, 0.5235, 0.5290, 0.5090, 0.5000, 0.5750, 0.5475,
        0.6685, 0.5000, 0.5000, 0.5065, 0.5570, 0.5345, 0.4990, 0.5000, 0.6820,
        0.6530, 0.6745, 0.5000, 0.5000, 0.5000, 0.7325, 0.5610, 0.5025, 0.5975,
        0.6440, 0.5130, 0.5000])",0.7179487943649292,0.5336923599243164,0.7520000338554382,0.7520000338554382,0.6571428179740906,0.484499990940094,0.5,3.5083937644958496
9,72,32,"tensor([0.6758, 0.6740, 0.6816, 0.6316, 0.6099, 0.6066, 0.6368, 0.6653, 0.5959,
        0.5686, 0.5469, 0.7524, 0.6205, 0.6537, 0.5631, 0.7707, 0.6926, 0.5689,
        0.5299, 0.5843, 0.7374, 0.6724, 0.6184, 0.6341, 0.6093, 0.5418, 0.5960,
        0.6133, 0.6791, 0.5750, 0.7281, 0.7205])",314,"tensor([0.8000, 0.6000, 0.4000, 0.6000, 0.8000, 0.8000, 0.5000, 0.6000, 0.7000,
        0.7000, 0.5000, 0.9000, 0.8000, 0.5000, 0.7000, 0.6000, 0.7000, 0.8000,
        0.7000, 0.7000, 0.9000, 0.7000, 0.5000, 1.0000, 0.6000, 0.6000, 0.8000,
        0.9000, 0.5000, 0.6000, 0.8000, 0.6000])","tensor([0.4785, 0.4920, 0.5000, 0.5000, 0.5000, 0.5000, 0.5315, 0.5000, 0.5025,
        0.5000, 0.5110, 0.4470, 0.5975, 0.5235, 0.5695, 0.5000, 0.5000, 0.7280,
        0.5065, 0.5025, 0.3920, 0.5000, 0.5105, 0.5365, 0.4995, 0.5310, 0.5025,
        0.5945, 0.5130, 0.5000, 0.4550, 0.5000])",0.6843750476837158,0.5132656097412109,0.6699999570846558,0.6699999570846558,0.7083333134651184,0.4814583361148834,0.5,2.486349105834961
