round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,65,"tensor([0.6628, 0.6775, 0.6706, 0.6721, 0.6616, 0.6607, 0.6718, 0.6237, 0.6614,
        0.6574, 0.6704, 0.6592, 0.6835, 0.6648, 0.6823, 0.6786, 0.6776, 0.6637,
        0.6392, 0.6799, 0.6557, 0.6564, 0.6630, 0.6703, 0.6500, 0.6467, 0.6716,
        0.6631, 0.6691, 0.6875, 0.6449, 0.6775, 0.6437, 0.6571, 0.6856, 0.6411,
        0.6685, 0.6681, 0.6418, 0.6547, 0.6546, 0.6588, 0.6823, 0.6647, 0.6751,
        0.6759, 0.6424, 0.6485, 0.6646, 0.6530, 0.6623, 0.6648, 0.6599, 0.6576,
        0.6733, 0.6635, 0.6662, 0.6527, 0.6623, 0.6669, 0.6363, 0.6589, 0.6770,
        0.6619, 0.6778])",35,"tensor([0.4000, 0.7000, 0.6000, 0.5000, 0.6000, 0.7000, 0.7000, 0.7000, 0.7000,
        0.7000, 0.6000, 0.6000, 0.7000, 0.7000, 0.5000, 0.6000, 0.7000, 0.7000,
        0.7000, 0.5000, 0.7000, 0.9000, 0.7000, 0.5000, 0.6000, 0.7000, 0.8000,
        0.5000, 0.5000, 0.6000, 0.7000, 0.6000, 0.8000, 0.6000, 0.7000, 1.0000,
        0.6000, 0.5000, 0.5000, 0.6000, 0.5000, 0.6000, 0.5000, 0.7000, 0.5000,
        0.6000, 0.7000, 0.6000, 0.7000, 0.6000, 0.6000, 0.7000, 0.7000, 0.6000,
        0.9000, 1.0000, 0.5000, 0.6000, 0.5000, 0.7000, 0.7000, 0.5000, 0.9000,
        0.8000, 0.5000])","tensor([0.5175, 0.5000, 0.5000, 0.5000, 0.5000, 0.6145, 0.6670, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5075, 0.5000, 0.5000, 0.5000, 0.5000, 0.5180, 0.4980,
        0.5000, 0.5000, 0.5000, 0.6050, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5030, 0.5005, 0.5000, 0.5000, 0.5955, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.6840, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5495, 0.5720, 0.5525, 0.5000, 0.6475, 0.5000, 0.5000, 0.5000, 0.4920,
        0.5240, 0.5030])",0.6446154117584229,0.5161692500114441,0.6446154117584229,0.6446154117584229,0,0,0.5185,0.25421810150146484
1,97,69,"tensor([0.6731, 0.6692, 0.6577, 0.6642, 0.5685, 0.6260, 0.6646, 0.6298, 0.5730,
        0.6685, 0.6481, 0.6296, 0.6508, 0.6317, 0.6587, 0.5919, 0.6348, 0.6105,
        0.6496, 0.6031, 0.6636, 0.5470, 0.5799, 0.6508, 0.6568, 0.6338, 0.6400,
        0.6600, 0.6447, 0.6471, 0.6113, 0.6287, 0.6377, 0.6224, 0.6584, 0.6307,
        0.6486, 0.6146, 0.6461, 0.6631, 0.6381, 0.6053, 0.5485, 0.6516, 0.6724,
        0.6549, 0.6059, 0.6682, 0.6353, 0.6074, 0.6383, 0.5832, 0.6116, 0.6148,
        0.6271, 0.6644, 0.6762, 0.6639, 0.6524, 0.6626, 0.6607, 0.6528, 0.6209,
        0.6074, 0.6701, 0.6215, 0.6445, 0.6527, 0.6355])",63,"tensor([0.6000, 0.7000, 0.7000, 0.6000, 0.9000, 0.8000, 0.6000, 0.7000, 0.9000,
        0.6000, 0.6000, 0.8000, 0.6000, 0.8000, 0.7000, 0.9000, 0.7000, 0.7000,
        0.6000, 0.7000, 0.9000, 1.0000, 0.8000, 0.9000, 0.6000, 0.7000, 0.6000,
        0.7000, 0.6000, 0.6000, 0.5000, 0.6000, 0.6000, 0.7000, 0.6000, 0.6000,
        0.6000, 0.6000, 0.6000, 0.6000, 0.7000, 0.8000, 0.9000, 0.7000, 0.6000,
        0.6000, 0.7000, 0.7000, 0.6000, 0.5000, 0.8000, 0.8000, 0.7000, 0.6000,
        0.5000, 0.7000, 0.6000, 0.6000, 0.7000, 0.7000, 0.6000, 0.7000, 0.9000,
        0.8000, 0.8000, 0.9000, 0.6000, 0.5000, 0.9000])","tensor([0.5000, 0.6810, 0.5000, 0.5000, 0.5000, 0.5595, 0.4935, 0.5000, 0.5000,
        0.5000, 0.5510, 0.5000, 0.5000, 0.6285, 0.5000, 0.6885, 0.5000, 0.5000,
        0.5245, 0.5000, 0.7280, 0.5000, 0.5000, 0.6860, 0.5000, 0.5465, 0.5005,
        0.5000, 0.5000, 0.5000, 0.5870, 0.5875, 0.5065, 0.5000, 0.4995, 0.5335,
        0.5000, 0.5015, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5135, 0.5015,
        0.5000, 0.5000, 0.5000, 0.4995, 0.5110, 0.7065, 0.5000, 0.5000, 0.5545,
        0.5690, 0.5000, 0.5000, 0.5585, 0.5000, 0.5000, 0.5000, 0.5000, 0.6910,
        0.5025, 0.5555, 0.6910, 0.5000, 0.5015, 0.7290])",0.6927536129951477,0.5346014499664307,0.6927536129951477,0.6927536129951477,0,0,0.642,0.30434155464172363
2,93,30,"tensor([0.5506, 0.6233, 0.5564, 0.6107, 0.5699, 0.5762, 0.6411, 0.5977, 0.6541,
        0.6528, 0.6417, 0.6339, 0.6251, 0.5547, 0.5944, 0.5642, 0.5866, 0.5732,
        0.6225, 0.6107, 0.5870, 0.6328, 0.6321, 0.6106, 0.5943, 0.6034, 0.5546,
        0.5830, 0.6176, 0.5585])",126,"tensor([0.9000, 0.8000, 0.9000, 0.8000, 0.8000, 0.7000, 0.6000, 0.8000, 0.6000,
        0.6000, 0.7000, 0.6000, 0.6000, 0.7000, 0.7000, 0.9000, 0.8000, 0.6000,
        0.6000, 0.7000, 0.8000, 0.6000, 0.8000, 0.7000, 0.6000, 0.6000, 1.0000,
        0.8000, 0.6000, 0.6000])","tensor([0.7185, 0.5000, 0.7325, 0.5000, 0.5000, 0.5135, 0.5000, 0.6065, 0.5015,
        0.5000, 0.5000, 0.5000, 0.5120, 0.7035, 0.5000, 0.5890, 0.6250, 0.5970,
        0.5000, 0.5000, 0.6150, 0.5335, 0.7100, 0.6035, 0.5255, 0.5020, 0.7020,
        0.5400, 0.5295, 0.6010])",0.7166666388511658,0.5653666853904724,0.7166666388511658,0.7166666388511658,0,0,0.709,0.15211987495422363
3,84,64,"tensor([0.6661, 0.6685, 0.5711, 0.6490, 0.5633, 0.6258, 0.5712, 0.6142, 0.5970,
        0.6282, 0.5303, 0.5229, 0.6049, 0.6322, 0.5689, 0.6345, 0.6314, 0.5461,
        0.5914, 0.6051, 0.5628, 0.5809, 0.6277, 0.5744, 0.5963, 0.4705, 0.6009,
        0.6589, 0.5962, 0.5617, 0.4959, 0.5354, 0.5344, 0.5858, 0.5170, 0.5625,
        0.6063, 0.5949, 0.5757, 0.5238, 0.5368, 0.5637, 0.5681, 0.5708, 0.6761,
        0.6367, 0.5154, 0.5101, 0.4973, 0.6321, 0.5026, 0.5436, 0.5524, 0.5525,
        0.6152, 0.4803, 0.5620, 0.6410, 0.5650, 0.5705, 0.6433, 0.5290, 0.4864,
        0.5996])",146,"tensor([0.9000, 0.6000, 0.6000, 0.7000, 0.8000, 0.8000, 0.7000, 0.6000, 0.6000,
        0.6000, 0.8000, 1.0000, 0.7000, 0.9000, 0.5000, 0.6000, 0.7000, 0.8000,
        0.7000, 0.6000, 0.7000, 0.7000, 0.7000, 0.8000, 0.8000, 1.0000, 0.8000,
        0.8000, 0.7000, 0.6000, 0.9000, 0.6000, 0.6000, 0.7000, 0.9000, 0.8000,
        0.9000, 0.7000, 0.8000, 0.9000, 0.9000, 0.9000, 0.7000, 0.7000, 0.7000,
        0.7000, 0.9000, 0.7000, 1.0000, 0.6000, 0.7000, 0.8000, 0.8000, 0.9000,
        0.9000, 0.9000, 0.8000, 0.7000, 0.6000, 0.7000, 0.6000, 0.6000, 0.8000,
        0.8000])","tensor([0.7210, 0.5000, 0.5240, 0.5000, 0.6675, 0.6135, 0.5000, 0.6640, 0.5480,
        0.5455, 0.7110, 0.7170, 0.5000, 0.6420, 0.5300, 0.5675, 0.5000, 0.5000,
        0.5060, 0.7045, 0.5000, 0.5000, 0.5000, 0.5040, 0.7540, 0.6990, 0.5000,
        0.5000, 0.5160, 0.5160, 0.6585, 0.7300, 0.5375, 0.5000, 0.6070, 0.7560,
        0.5000, 0.5000, 0.5885, 0.7345, 0.7430, 0.5700, 0.5015, 0.6215, 0.6585,
        0.7040, 0.7300, 0.6025, 0.7190, 0.5320, 0.6355, 0.7040, 0.7075, 0.7240,
        0.5000, 0.5000, 0.7060, 0.5000, 0.5235, 0.5340, 0.5020, 0.5335, 0.6990,
        0.6755])",0.7500000596046448,0.5951406359672546,0.7500000596046448,0.7500000596046448,0,0,0.6665,0.33930540084838867
4,83,34,"tensor([0.6606, 0.6611, 0.5607, 0.5985, 0.5221, 0.5906, 0.5824, 0.5381, 0.5030,
        0.5464, 0.5309, 0.6063, 0.6900, 0.5589, 0.5368, 0.6078, 0.5473, 0.4779,
        0.4978, 0.5904, 0.5801, 0.5346, 0.5635, 0.5208, 0.5541, 0.4483, 0.5583,
        0.5462, 0.5666, 0.5839, 0.5094, 0.6180, 0.4343, 0.7653])",195,"tensor([0.6000, 0.8000, 0.8000, 0.8000, 0.6000, 0.8000, 0.7000, 0.7000, 0.8000,
        0.7000, 1.0000, 0.7000, 0.5000, 0.8000, 1.0000, 0.8000, 0.7000, 0.9000,
        0.7000, 0.7000, 0.6000, 1.0000, 0.7000, 0.7000, 0.9000, 1.0000, 0.7000,
        0.9000, 0.7000, 0.6000, 0.9000, 0.8000, 1.0000, 0.5000])","tensor([0.5090, 0.5000, 0.5000, 0.5000, 0.7275, 0.5905, 0.6075, 0.6460, 0.6555,
        0.5265, 0.5000, 0.5950, 0.6435, 0.7205, 0.5000, 0.5235, 0.6895, 0.7035,
        0.5390, 0.5000, 0.6245, 0.7055, 0.5060, 0.5560, 0.6545, 0.6890, 0.5190,
        0.5000, 0.5375, 0.5000, 0.6950, 0.6135, 0.6745, 0.5000])",0.7676470279693604,0.586823582649231,0.7676470279693604,0.7676470279693604,0,0,0.701,0.14498639106750488
5,81,24,"tensor([0.6002, 0.5739, 0.6740, 0.5363, 0.4614, 0.4778, 0.6427, 0.5595, 0.5280,
        0.5731, 0.4902, 0.5575, 0.4901, 0.5045, 0.5803, 0.6233, 0.5555, 0.4673,
        0.5747, 0.5145, 0.5653, 0.4576, 0.5135, 0.5648])",252,"tensor([0.8000, 1.0000, 0.7000, 0.9000, 0.9000, 1.0000, 0.6000, 0.7000, 0.7000,
        0.7000, 0.8000, 0.7000, 0.9000, 0.9000, 0.8000, 0.6000, 0.7000, 1.0000,
        0.8000, 0.8000, 0.8000, 0.9000, 0.8000, 0.8000])","tensor([0.6660, 0.7210, 0.5000, 0.5000, 0.6250, 0.6860, 0.5015, 0.5995, 0.5925,
        0.5005, 0.6160, 0.5155, 0.7420, 0.6715, 0.5000, 0.5140, 0.5000, 0.7465,
        0.7460, 0.5105, 0.5000, 0.6500, 0.6385, 0.6935])",0.8041666150093079,0.6015000343322754,0.8041666150093079,0.8041666150093079,0,0,0.711,0.11423563957214355
6,70,41,"tensor([0.6531, 0.6166, 0.5712, 0.5708, 0.5309, 0.5175, 0.5606, 0.6010, 0.6448,
        0.4860, 0.5041, 0.5966, 0.4868, 0.6248, 0.4786, 0.6178, 0.5321, 0.4719,
        0.5844, 0.5163, 0.5524, 0.6193, 0.4947, 0.5084, 0.5451, 0.5957, 0.4724,
        0.5327, 0.4759, 0.6461, 0.4896, 0.5427, 0.5288, 0.5612, 0.6039, 0.4965,
        0.5078, 0.5324, 0.4526, 0.5131, 0.5847])",281,"tensor([0.6000, 0.6000, 0.9000, 0.7000, 0.8000, 0.9000, 0.8000, 0.8000, 0.7000,
        1.0000, 0.8000, 0.7000, 1.0000, 0.8000, 0.7000, 0.8000, 0.9000, 0.8000,
        1.0000, 0.6000, 0.9000, 0.6000, 0.8000, 0.8000, 0.8000, 0.7000, 0.8000,
        0.9000, 0.8000, 0.8000, 0.7000, 0.8000, 0.7000, 0.8000, 0.8000, 1.0000,
        0.8000, 0.7000, 1.0000, 0.9000, 0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.5520, 0.7130, 0.7470, 0.6195, 0.7605,
        0.7080, 0.6825, 0.5450, 0.7670, 0.6645, 0.5050, 0.6615, 0.5955, 0.5295,
        0.7450, 0.5460, 0.7530, 0.6130, 0.5600, 0.6690, 0.5000, 0.5000, 0.6710,
        0.7545, 0.6370, 0.7700, 0.5120, 0.7440, 0.5320, 0.5000, 0.6795, 0.5000,
        0.5845, 0.5860, 0.7415, 0.7535, 0.5265])",0.7975609302520752,0.6202073693275452,0.7975609302520752,0.7975609302520752,0,0,0.745,0.29779744148254395
7,74,80,"tensor([0.6728, 0.6815, 0.5780, 0.6016, 0.6044, 0.6534, 0.6041, 0.5150, 0.4496,
        0.6023, 0.5567, 0.5304, 0.4607, 0.5250, 0.4633, 0.5014, 0.5611, 0.5382,
        0.4432, 0.4876, 0.5226, 0.4607, 0.5919, 0.5136, 0.5015, 0.5912, 0.5318,
        0.5221, 0.4531, 0.4402, 0.5470, 0.5144, 0.5656, 0.3916, 0.4474, 0.5046,
        0.6101, 0.5458, 0.5669, 0.5685, 0.5322, 0.5297, 0.5592, 0.5450, 0.4948,
        0.5843, 0.5567, 0.4623, 0.5624, 0.5595, 0.6090, 0.4897, 0.4866, 0.5058,
        0.4367, 0.5332, 0.5221, 0.4816, 0.6810, 0.4746, 0.4092, 0.5124, 0.5705,
        0.4761, 0.5331, 0.5237, 0.5169, 0.4825, 0.5395, 0.5738, 0.4380, 0.5301,
        0.5998, 0.4718, 0.4736, 0.5231, 0.4806, 0.6231, 0.4801, 0.5577])",275,"tensor([0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.9000, 0.8000, 0.9000,
        0.8000, 0.9000, 0.9000, 0.9000, 0.7000, 0.7000, 1.0000, 0.7000, 0.8000,
        1.0000, 0.9000, 1.0000, 0.8000, 0.7000, 0.7000, 0.7000, 0.7000, 0.8000,
        0.6000, 0.8000, 1.0000, 0.9000, 0.7000, 0.7000, 0.9000, 0.7000, 0.7000,
        0.9000, 0.7000, 0.8000, 0.6000, 0.8000, 0.9000, 0.6000, 0.8000, 0.8000,
        0.8000, 0.8000, 1.0000, 0.7000, 0.7000, 0.8000, 1.0000, 0.7000, 0.8000,
        1.0000, 0.8000, 0.7000, 0.9000, 0.6000, 1.0000, 0.9000, 0.7000, 0.9000,
        0.7000, 0.9000, 0.9000, 0.7000, 0.7000, 0.7000, 0.6000, 0.9000, 0.7000,
        0.8000, 0.7000, 0.6000, 0.8000, 1.0000, 0.7000, 0.9000, 0.9000])","tensor([0.5000, 0.5000, 0.7200, 0.5000, 0.6610, 0.6890, 0.6280, 0.5725, 0.6450,
        0.6825, 0.7565, 0.5000, 0.5125, 0.6345, 0.5010, 0.7530, 0.6380, 0.6785,
        0.7655, 0.7680, 0.7415, 0.6445, 0.5480, 0.5615, 0.5000, 0.5110, 0.5000,
        0.5005, 0.7135, 0.7355, 0.6685, 0.5445, 0.5000, 0.6300, 0.5975, 0.6775,
        0.7630, 0.5010, 0.5205, 0.5045, 0.6225, 0.7885, 0.5270, 0.7490, 0.5165,
        0.6565, 0.7470, 0.7120, 0.5445, 0.5035, 0.5000, 0.6790, 0.5080, 0.6455,
        0.7250, 0.6070, 0.7170, 0.5000, 0.5025, 0.7755, 0.6710, 0.5225, 0.7780,
        0.5025, 0.5855, 0.7655, 0.5030, 0.5000, 0.5015, 0.6175, 0.5055, 0.5010,
        0.5000, 0.6235, 0.6890, 0.5980, 0.5000, 0.7095, 0.5825, 0.7810])",0.7925000190734863,0.6116499900817871,0.7925000190734863,0.7925000190734863,0,0,0.7455,0.23105931282043457
8,77,38,"tensor([0.6684, 0.6622, 0.6182, 0.6260, 0.5959, 0.6165, 0.6136, 0.6203, 0.5757,
        0.4988, 0.5386, 0.6272, 0.5847, 0.5639, 0.5104, 0.4105, 0.5871, 0.4868,
        0.5069, 0.5992, 0.5746, 0.5851, 0.6181, 0.6274, 0.3909, 0.4478, 0.6009,
        0.5655, 0.4846, 0.5410, 0.6505, 0.4449, 0.5112, 0.3973, 0.5041, 0.4682,
        0.4664, 0.4733])",314,"tensor([0.8000, 0.7000, 0.9000, 0.7000, 0.8000, 0.6000, 0.6000, 0.8000, 0.7000,
        0.8000, 1.0000, 1.0000, 0.8000, 0.8000, 0.8000, 0.9000, 0.7000, 0.9000,
        1.0000, 0.7000, 0.8000, 0.7000, 1.0000, 0.6000, 1.0000, 1.0000, 0.8000,
        0.7000, 0.7000, 0.9000, 0.6000, 1.0000, 0.7000, 1.0000, 0.8000, 0.6000,
        1.0000, 0.8000])","tensor([0.6150, 0.5000, 0.5650, 0.6605, 0.5690, 0.5005, 0.5000, 0.5000, 0.7095,
        0.6375, 0.7100, 0.6955, 0.5000, 0.5350, 0.6285, 0.5905, 0.5000, 0.7690,
        0.7380, 0.5000, 0.5000, 0.5005, 0.7565, 0.5020, 0.7645, 0.7915, 0.5000,
        0.6085, 0.5015, 0.7535, 0.5095, 0.7660, 0.5000, 0.7235, 0.5935, 0.6885,
        0.7925, 0.5000])",0.807894766330719,0.609881579875946,0.807894766330719,0.807894766330719,0,0,0.642,0.21358132362365723
9,74,82,"tensor([0.6537, 0.5992, 0.6559, 0.5188, 0.5943, 0.5154, 0.5831, 0.5231, 0.7425,
        0.5220, 0.5676, 0.5612, 0.4044, 0.5212, 0.5088, 0.5506, 0.5156, 0.4685,
        0.4977, 0.4596, 0.4952, 0.4018, 0.4576, 0.4661, 0.6429, 0.5668, 0.6219,
        0.5048, 0.6532, 0.4778, 0.4644, 0.4944, 0.4393, 0.5558, 0.5905, 0.4901,
        0.6167, 0.5436, 0.5282, 0.5022, 0.5496, 0.5625, 0.4493, 0.5386, 0.4337,
        0.6201, 0.5051, 0.5107, 0.5159, 0.5187, 0.5394, 0.5198, 0.4602, 0.5430,
        0.4901, 0.6123, 0.5956, 0.4399, 0.4383, 0.4647, 0.4810, 0.4858, 0.5175,
        0.4246, 0.5599, 0.4258, 0.5914, 0.4841, 0.5449, 0.3715, 0.4819, 0.5131,
        0.6079, 0.5375, 0.4482, 0.4937, 0.5470, 0.5337, 0.4883, 0.5528, 0.4877,
        0.4771])",306,"tensor([0.5000, 0.9000, 0.8000, 1.0000, 0.7000, 0.9000, 0.7000, 0.9000, 0.6000,
        0.7000, 0.7000, 0.8000, 0.9000, 0.7000, 0.8000, 0.6000, 0.9000, 0.8000,
        0.7000, 0.6000, 0.8000, 1.0000, 0.9000, 1.0000, 0.7000, 0.7000, 0.7000,
        0.7000, 0.8000, 0.9000, 0.9000, 0.8000, 1.0000, 0.8000, 0.7000, 0.9000,
        0.8000, 0.7000, 0.9000, 0.6000, 0.8000, 0.9000, 0.9000, 0.7000, 0.8000,
        0.8000, 0.7000, 0.8000, 0.9000, 0.8000, 0.7000, 1.0000, 0.8000, 0.8000,
        1.0000, 0.6000, 0.8000, 0.6000, 1.0000, 0.9000, 0.8000, 0.7000, 0.8000,
        1.0000, 0.7000, 0.8000, 0.7000, 0.9000, 1.0000, 0.8000, 0.8000, 0.7000,
        0.7000, 0.7000, 1.0000, 0.9000, 0.8000, 0.8000, 0.9000, 0.8000, 0.8000,
        0.6000])","tensor([0.5000, 0.7135, 0.5870, 0.5000, 0.5005, 0.5000, 0.5345, 0.6910, 0.5005,
        0.5005, 0.5190, 0.5650, 0.6240, 0.5480, 0.5435, 0.5165, 0.7385, 0.6135,
        0.7150, 0.5455, 0.5670, 0.7155, 0.6615, 0.7280, 0.5000, 0.5150, 0.5000,
        0.5195, 0.6020, 0.6090, 0.7730, 0.5150, 0.6460, 0.5000, 0.5000, 0.7060,
        0.5910, 0.5000, 0.7300, 0.5410, 0.5035, 0.5675, 0.5090, 0.5005, 0.5545,
        0.5000, 0.5120, 0.6740, 0.7650, 0.5880, 0.7005, 0.7505, 0.5000, 0.8155,
        0.7625, 0.5005, 0.7805, 0.5965, 0.7550, 0.7010, 0.6155, 0.5040, 0.5345,
        0.7690, 0.5000, 0.6800, 0.5105, 0.7855, 0.7950, 0.5765, 0.5555, 0.5000,
        0.5000, 0.5005, 0.7550, 0.7140, 0.7610, 0.5005, 0.6435, 0.5280, 0.5760,
        0.5065])",0.7987805604934692,0.6002804636955261,0.7987805604934692,0.7987805604934692,0,0,0.7555,0.36400532722473145
