round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,34,"tensor([0.6580, 0.6604, 0.6818, 0.6690, 0.6636, 0.6690, 0.6550, 0.6723, 0.6701,
        0.6590, 0.6736, 0.6746, 0.6721, 0.6669, 0.6826, 0.6530, 0.6736, 0.6682,
        0.6586, 0.6630, 0.6717, 0.6615, 0.6693, 0.6788, 0.6665, 0.6814, 0.6582,
        0.6721, 0.6694, 0.6732, 0.6613, 0.6643, 0.6685, 0.6433])",66,"tensor([0.9000, 0.6000, 0.5000, 0.5000, 0.5000, 0.7000, 0.5000, 0.6000, 0.7000,
        0.5000, 0.7000, 0.7000, 0.9000, 1.0000, 0.6000, 0.9000, 0.5000, 0.8000,
        0.6000, 0.5000, 0.8000, 0.5000, 0.4000, 0.5000, 0.5000, 0.8000, 0.5000,
        0.8000, 0.4000, 0.6000, 0.5000, 0.4000, 0.6000, 0.7000])","tensor([0.3465, 0.5000, 0.5020, 0.5000, 0.5000, 0.5625, 0.5000, 0.5005, 0.5895,
        0.5000, 0.4995, 0.5000, 0.3935, 0.3885, 0.4755, 0.5000, 0.5000, 0.5320,
        0.5000, 0.5000, 0.5000, 0.5000, 0.4990, 0.5000, 0.5360, 0.4850, 0.4960,
        0.5185, 0.5005, 0.5000, 0.5000, 0.4910, 0.5000, 0.5000])",0.6235293745994568,0.4945882260799408,0.5949999690055847,0.5949999690055847,0.6642857193946838,0.472035676240921,0.4965,0.08622598648071289
1,97,62,"tensor([0.6567, 0.6440, 0.6589, 0.6162, 0.6518, 0.6893, 0.6659, 0.6697, 0.6757,
        0.6725, 0.6718, 0.6362, 0.6120, 0.6715, 0.6754, 0.6780, 0.6797, 0.6589,
        0.6746, 0.6624, 0.6790, 0.6741, 0.6672, 0.6548, 0.6590, 0.6817, 0.6340,
        0.6740, 0.6716, 0.6717, 0.6367, 0.6586, 0.6675, 0.6682, 0.6519, 0.6561,
        0.6497, 0.6720, 0.6608, 0.6706, 0.6696, 0.6696, 0.6630, 0.6301, 0.5941,
        0.6722, 0.6414, 0.6711, 0.6632, 0.6625, 0.6688, 0.6386, 0.6719, 0.6760,
        0.6409, 0.6468, 0.6749, 0.6405, 0.6706, 0.6081, 0.6496, 0.6683])",101,"tensor([0.5000, 0.7000, 0.5000, 0.8000, 0.8000, 0.7000, 0.7000, 0.5000, 0.6000,
        0.5000, 0.7000, 0.7000, 0.8000, 0.5000, 0.6000, 1.0000, 0.7000, 0.8000,
        0.6000, 0.8000, 0.5000, 0.6000, 0.6000, 0.5000, 0.7000, 0.7000, 0.7000,
        0.6000, 0.6000, 0.7000, 0.7000, 0.9000, 0.8000, 0.5000, 0.6000, 0.6000,
        0.7000, 0.8000, 0.8000, 0.8000, 0.6000, 0.7000, 0.8000, 0.7000, 0.9000,
        0.5000, 0.7000, 0.5000, 0.8000, 0.8000, 0.9000, 0.6000, 0.7000, 0.6000,
        0.7000, 0.5000, 0.7000, 0.7000, 0.7000, 0.8000, 0.8000, 0.6000])","tensor([0.5000, 0.5000, 0.4915, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5025, 0.5250, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5005, 0.5125, 0.4990, 0.5155, 0.5000, 0.5000, 0.5000,
        0.5000, 0.4990, 0.5000, 0.5000, 0.6770, 0.6520, 0.5005, 0.5000, 0.4490,
        0.5000, 0.6295, 0.5000, 0.6140, 0.6000, 0.5000, 0.5440, 0.5000, 0.5000,
        0.5095, 0.5000, 0.5000, 0.5000, 0.5000, 0.6085, 0.5000, 0.5000, 0.5000,
        0.5000, 0.4910, 0.5000, 0.5000, 0.5120, 0.5000, 0.4310, 0.5000])",0.6806451082229614,0.5123145580291748,0.7043477892875671,0.7043477892875671,0.612500011920929,0.49678125977516174,0.5,0.14963912963867188
2,90,36,"tensor([0.6538, 0.6613, 0.6617, 0.5960, 0.6712, 0.6681, 0.6387, 0.6296, 0.6212,
        0.6451, 0.6735, 0.6601, 0.6808, 0.6334, 0.6210, 0.6356, 0.5981, 0.6589,
        0.6488, 0.6367, 0.6613, 0.6520, 0.6390, 0.6462, 0.6405, 0.6708, 0.6552,
        0.6396, 0.6398, 0.6659, 0.6600, 0.6519, 0.6385, 0.6227, 0.6413, 0.6539])",155,"tensor([0.7000, 0.8000, 0.5000, 0.8000, 0.6000, 0.6000, 0.7000, 0.6000, 0.6000,
        0.8000, 0.9000, 0.8000, 0.5000, 0.5000, 0.8000, 0.7000, 1.0000, 0.7000,
        1.0000, 0.8000, 0.8000, 0.6000, 0.6000, 0.5000, 0.6000, 0.6000, 0.8000,
        1.0000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.8000, 0.6000, 0.6000])","tensor([0.5000, 0.4865, 0.4370, 0.5000, 0.5000, 0.5000, 0.5010, 0.5000, 0.5000,
        0.6395, 0.4580, 0.4815, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.4770, 0.4360, 0.5195, 0.5000, 0.5000, 0.5010, 0.5000, 0.5000, 0.4430,
        0.7010, 0.6695, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5205])",0.7055555582046509,0.507527768611908,0.6960000395774841,0.6960000395774841,0.7272727489471436,0.4871363937854767,0.5925,0.07328915596008301
3,83,71,"tensor([0.6774, 0.6556, 0.6767, 0.6541, 0.6329, 0.6114, 0.6876, 0.6885, 0.6161,
        0.6205, 0.6354, 0.6505, 0.6914, 0.6126, 0.5967, 0.6146, 0.6046, 0.6183,
        0.6831, 0.6764, 0.6871, 0.6548, 0.6453, 0.6185, 0.6795, 0.6762, 0.6833,
        0.6263, 0.6217, 0.6303, 0.6288, 0.6341, 0.6240, 0.6504, 0.6347, 0.6139,
        0.6170, 0.6272, 0.6403, 0.6742, 0.6818, 0.6758, 0.6321, 0.6695, 0.6403,
        0.5863, 0.6895, 0.6640, 0.6384, 0.6746, 0.6065, 0.6388, 0.6442, 0.6901,
        0.6634, 0.6414, 0.6084, 0.6387, 0.6102, 0.6785, 0.6938, 0.6443, 0.6645,
        0.6135, 0.6803, 0.6272, 0.6198, 0.6370, 0.6160, 0.6445, 0.6215])",167,"tensor([0.7000, 0.5000, 0.7000, 0.7000, 0.6000, 0.5000, 0.6000, 0.8000, 0.7000,
        0.7000, 0.7000, 0.5000, 0.5000, 0.8000, 0.7000, 1.0000, 0.6000, 0.6000,
        0.6000, 0.9000, 0.6000, 0.6000, 0.6000, 0.5000, 0.6000, 0.7000, 1.0000,
        0.6000, 0.6000, 0.7000, 0.6000, 0.9000, 0.6000, 0.7000, 0.6000, 0.8000,
        0.7000, 0.7000, 0.9000, 0.6000, 0.8000, 0.9000, 1.0000, 0.6000, 0.6000,
        0.6000, 0.6000, 0.7000, 0.5000, 0.7000, 0.6000, 0.7000, 0.8000, 0.6000,
        0.7000, 0.6000, 0.8000, 0.7000, 0.7000, 0.7000, 0.7000, 0.6000, 0.8000,
        0.8000, 0.6000, 0.6000, 0.6000, 0.5000, 0.7000, 0.6000, 0.9000])","tensor([0.5000, 0.4770, 0.5900, 0.5000, 0.5000, 0.5000, 0.4995, 0.4005, 0.5000,
        0.5000, 0.5000, 0.5010, 0.5005, 0.5000, 0.5000, 0.6535, 0.5655, 0.5000,
        0.5000, 0.3995, 0.5165, 0.5000, 0.5000, 0.4995, 0.5000, 0.5990, 0.3770,
        0.5000, 0.5000, 0.5000, 0.5135, 0.5470, 0.5000, 0.5000, 0.5075, 0.5000,
        0.5000, 0.5000, 0.6265, 0.5000, 0.4705, 0.3565, 0.4715, 0.5000, 0.5000,
        0.5000, 0.4995, 0.5000, 0.5290, 0.5000, 0.4995, 0.5000, 0.5000, 0.4995,
        0.5000, 0.5000, 0.5000, 0.4700, 0.5000, 0.5000, 0.4095, 0.4440, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5385, 0.5000, 0.5000, 0.5000, 0.5505])",0.6802817583084106,0.500169038772583,0.6749999523162842,0.6749999523162842,0.6888889074325562,0.4816666841506958,0.5,0.0977942943572998
4,85,70,"tensor([0.6565, 0.6684, 0.6741, 0.6459, 0.6298, 0.6645, 0.5816, 0.6911, 0.6251,
        0.7033, 0.6914, 0.6951, 0.6783, 0.6404, 0.6134, 0.6510, 0.6032, 0.6336,
        0.6560, 0.5824, 0.6195, 0.5911, 0.6053, 0.6230, 0.6191, 0.5899, 0.6351,
        0.6396, 0.7028, 0.6922, 0.6778, 0.6362, 0.6323, 0.6376, 0.6997, 0.6520,
        0.6723, 0.6159, 0.6253, 0.6913, 0.6985, 0.6069, 0.5574, 0.5732, 0.5827,
        0.6689, 0.5810, 0.5907, 0.6930, 0.6889, 0.5976, 0.6259, 0.6515, 0.6479,
        0.6272, 0.6349, 0.6553, 0.6147, 0.6135, 0.6788, 0.6947, 0.6295, 0.6126,
        0.6137, 0.6087, 0.6927, 0.6563, 0.6063, 0.6251, 0.6177])",182,"tensor([0.5000, 0.5000, 1.0000, 0.6000, 0.7000, 0.7000, 0.6000, 0.6000, 0.5000,
        0.5000, 0.8000, 0.8000, 0.9000, 0.5000, 0.5000, 0.6000, 0.6000, 0.9000,
        0.7000, 0.5000, 0.6000, 0.6000, 0.5000, 0.8000, 1.0000, 0.8000, 0.6000,
        0.7000, 0.8000, 0.6000, 0.7000, 0.7000, 0.8000, 0.8000, 0.6000, 0.8000,
        0.6000, 0.8000, 0.6000, 0.8000, 0.6000, 0.7000, 0.8000, 0.5000, 0.6000,
        0.8000, 0.6000, 0.5000, 0.5000, 0.6000, 0.5000, 0.8000, 0.9000, 0.9000,
        0.6000, 0.5000, 0.8000, 0.8000, 1.0000, 0.6000, 0.6000, 0.8000, 0.6000,
        0.5000, 0.8000, 0.6000, 0.8000, 0.7000, 0.7000, 0.6000])","tensor([0.5000, 0.5000, 0.5670, 0.5000, 0.5000, 0.5000, 0.5000, 0.4895, 0.5000,
        0.5000, 0.3815, 0.3345, 0.4580, 0.5005, 0.5000, 0.5000, 0.5000, 0.6735,
        0.5000, 0.5000, 0.6825, 0.5000, 0.4995, 0.5010, 0.6970, 0.5000, 0.5000,
        0.5000, 0.4490, 0.5000, 0.5770, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.4985, 0.5000, 0.5000, 0.5000, 0.5000, 0.5605,
        0.3980, 0.5000, 0.5140, 0.5000, 0.5000, 0.5030, 0.5000, 0.5020, 0.4390,
        0.5000, 0.5020, 0.5465, 0.5000, 0.6300, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5010, 0.5500, 0.5000, 0.5000, 0.5120])",0.6785714626312256,0.5066714286804199,0.6680851578712463,0.6680851578712463,0.699999988079071,0.4760434925556183,0.501,0.21072721481323242
5,83,68,"tensor([0.6488, 0.6320, 0.6751, 0.6611, 0.6381, 0.6256, 0.6925, 0.6216, 0.6788,
        0.6078, 0.5819, 0.5931, 0.7171, 0.7031, 0.6992, 0.5976, 0.6884, 0.6059,
        0.6080, 0.6241, 0.6905, 0.7063, 0.6825, 0.6950, 0.6226, 0.5985, 0.7010,
        0.7018, 0.6566, 0.5977, 0.6085, 0.6066, 0.6167, 0.7012, 0.6033, 0.6307,
        0.6360, 0.6111, 0.6959, 0.6167, 0.6590, 0.6046, 0.5875, 0.5940, 0.6003,
        0.6288, 0.7116, 0.6435, 0.5816, 0.6289, 0.6190, 0.6982, 0.6447, 0.6748,
        0.6343, 0.6885, 0.6124, 0.6658, 0.5604, 0.6231, 0.5881, 0.6179, 0.6038,
        0.6186, 0.6115, 0.7179, 0.6185, 0.5820])",197,"tensor([0.7000, 0.8000, 0.5000, 0.6000, 0.7000, 0.7000, 0.5000, 0.7000, 0.6000,
        0.9000, 0.6000, 0.8000, 0.5000, 0.8000, 0.6000, 0.5000, 0.7000, 0.5000,
        0.9000, 0.6000, 0.7000, 0.6000, 0.7000, 0.9000, 0.7000, 0.4000, 0.6000,
        0.8000, 0.8000, 0.7000, 0.6000, 0.9000, 0.6000, 0.7000, 0.6000, 0.7000,
        0.6000, 0.7000, 0.8000, 0.7000, 0.7000, 0.5000, 0.7000, 0.5000, 0.7000,
        0.6000, 0.6000, 0.8000, 0.8000, 0.8000, 0.6000, 0.6000, 0.5000, 0.7000,
        0.8000, 0.6000, 0.5000, 0.8000, 0.7000, 0.7000, 0.5000, 0.6000, 0.5000,
        0.6000, 0.7000, 0.7000, 1.0000, 0.5000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5020,
        0.5595, 0.5000, 0.5035, 0.5000, 0.4045, 0.5000, 0.5105, 0.5000, 0.5000,
        0.6685, 0.5000, 0.5000, 0.5000, 0.4885, 0.5725, 0.6130, 0.5190, 0.5025,
        0.5710, 0.5000, 0.5000, 0.4905, 0.6515, 0.5000, 0.5000, 0.5065, 0.5000,
        0.5000, 0.5240, 0.4790, 0.4690, 0.5000, 0.4995, 0.6620, 0.5240, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5080, 0.5000, 0.4995, 0.5000, 0.6265, 0.5000,
        0.6030, 0.5000, 0.4995, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.4995,
        0.4995, 0.5000, 0.5000, 0.6795, 0.4990])",0.666176438331604,0.5166911482810974,0.655813992023468,0.655813992023468,0.6840000152587891,0.5008000135421753,0.5055,0.1815321445465088
6,85,36,"tensor([0.6610, 0.6728, 0.6742, 0.6712, 0.6289, 0.6240, 0.6158, 0.7068, 0.6006,
        0.6216, 0.6796, 0.5784, 0.7201, 0.5645, 0.6131, 0.5833, 0.6456, 0.6742,
        0.5916, 0.6219, 0.6201, 0.6344, 0.6842, 0.5591, 0.7040, 0.7268, 0.5703,
        0.6211, 0.5855, 0.6278, 0.6381, 0.6273, 0.5988, 0.5249, 0.5904, 0.7301])",246,"tensor([0.6000, 0.5000, 0.5000, 0.6000, 0.8000, 0.5000, 0.6000, 0.6000, 0.8000,
        0.9000, 0.7000, 0.6000, 0.7000, 0.6000, 0.6000, 0.8000, 0.7000, 0.6000,
        0.7000, 0.7000, 0.7000, 0.8000, 0.9000, 0.4000, 0.9000, 0.6000, 1.0000,
        0.5000, 0.7000, 0.7000, 0.7000, 0.9000, 0.7000, 0.5000, 0.6000, 0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.4935, 0.5000, 0.5300, 0.5000, 0.5000, 0.6805,
        0.6135, 0.5000, 0.5000, 0.4870, 0.5000, 0.5000, 0.5000, 0.5000, 0.4755,
        0.5000, 0.5000, 0.5000, 0.7270, 0.4985, 0.5060, 0.3765, 0.5750, 0.6250,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5980, 0.5000, 0.5325, 0.5000, 0.5230])",0.6777777671813965,0.5205972194671631,0.6678571105003357,0.6678571105003357,0.7124999761581421,0.491937518119812,0.5,0.2391960620880127
7,77,37,"tensor([0.6606, 0.6666, 0.6529, 0.6448, 0.6725, 0.6671, 0.6565, 0.6451, 0.5210,
        0.6003, 0.6815, 0.5699, 0.6469, 0.5369, 0.6436, 0.5936, 0.5711, 0.7124,
        0.6151, 0.6877, 0.5796, 0.7015, 0.6226, 0.5785, 0.5669, 0.5906, 0.6068,
        0.5925, 0.6859, 0.6600, 0.5872, 0.5755, 0.6366, 0.6849, 0.7086, 0.6354,
        0.5935])",286,"tensor([0.6000, 0.6000, 0.9000, 0.7000, 0.6000, 0.7000, 0.6000, 1.0000, 0.5000,
        0.5000, 0.7000, 1.0000, 0.6000, 0.6000, 0.7000, 0.7000, 0.6000, 0.6000,
        0.9000, 0.7000, 0.9000, 0.8000, 0.7000, 0.6000, 0.6000, 0.6000, 0.5000,
        0.6000, 0.5000, 0.8000, 1.0000, 0.4000, 0.6000, 0.6000, 0.6000, 0.7000,
        0.4000])","tensor([0.5000, 0.5510, 0.3725, 0.5000, 0.4780, 0.5000, 0.5000, 0.6600, 0.5000,
        0.5000, 0.5000, 0.7410, 0.5000, 0.4995, 0.5000, 0.5000, 0.4995, 0.5000,
        0.7420, 0.5000, 0.6135, 0.5180, 0.5000, 0.5000, 0.5090, 0.5000, 0.5035,
        0.5000, 0.4580, 0.5000, 0.5000, 0.5150, 0.5000, 0.5000, 0.5000, 0.5505,
        0.5380])",0.6675676107406616,0.5202432870864868,0.6576923131942749,0.6576923131942749,0.6909091472625732,0.495818167924881,0.519,0.0496525764465332
8,77,81,"tensor([0.6505, 0.6675, 0.6660, 0.6572, 0.6417, 0.7055, 0.6881, 0.6091, 0.6880,
        0.5583, 0.6772, 0.6723, 0.6086, 0.6939, 0.5973, 0.6102, 0.6309, 0.6314,
        0.6036, 0.7547, 0.7357, 0.6045, 0.5949, 0.6016, 0.5491, 0.6108, 0.6105,
        0.6495, 0.5210, 0.7067, 0.5792, 0.6196, 0.5685, 0.6092, 0.6061, 0.5260,
        0.5666, 0.5440, 0.6047, 0.6856, 0.6955, 0.7520, 0.7113, 0.7291, 0.5403,
        0.6225, 0.5310, 0.6041, 0.6160, 0.6952, 0.6079, 0.5907, 0.6131, 0.6101,
        0.5237, 0.5873, 0.6249, 0.6256, 0.6724, 0.7076, 0.5479, 0.7082, 0.5305,
        0.7285, 0.6871, 0.6031, 0.5944, 0.5389, 0.6014, 0.5588, 0.5506, 0.5376,
        0.6191, 0.5749, 0.6270, 0.6829, 0.7105, 0.6980, 0.5632, 0.5887, 0.6982])",282,"tensor([0.6000, 0.7000, 0.6000, 0.7000, 0.6000, 0.6000, 0.7000, 0.6000, 0.7000,
        0.9000, 0.8000, 0.7000, 0.9000, 0.7000, 0.7000, 0.5000, 0.7000, 0.6000,
        0.8000, 0.6000, 0.6000, 0.6000, 0.5000, 0.5000, 1.0000, 0.7000, 0.7000,
        0.6000, 0.4000, 0.6000, 0.5000, 0.9000, 0.4000, 0.7000, 0.5000, 0.4000,
        0.6000, 0.8000, 0.7000, 0.7000, 0.6000, 0.8000, 0.8000, 0.8000, 0.5000,
        0.6000, 0.5000, 0.8000, 0.8000, 0.5000, 0.6000, 0.6000, 0.5000, 0.7000,
        0.6000, 0.6000, 0.6000, 0.7000, 0.5000, 0.7000, 0.6000, 0.8000, 0.7000,
        0.7000, 0.6000, 0.6000, 0.7000, 0.4000, 0.6000, 1.0000, 0.7000, 0.4000,
        0.6000, 0.6000, 0.6000, 0.7000, 0.8000, 0.7000, 0.6000, 0.5000, 0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.4380, 0.5005, 0.5000, 0.5000, 0.4975, 0.5000,
        0.6775, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5040, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.4995, 0.5195, 0.4995, 0.6665, 0.5000, 0.5000,
        0.5000, 0.5080, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5135,
        0.5375, 0.5000, 0.5000, 0.5000, 0.5000, 0.4980, 0.4780, 0.4230, 0.5010,
        0.5000, 0.5000, 0.5000, 0.5000, 0.4770, 0.5000, 0.5060, 0.5005, 0.5000,
        0.5000, 0.5000, 0.5100, 0.5000, 0.5120, 0.5000, 0.5000, 0.5000, 0.7105,
        0.5000, 0.5000, 0.5080, 0.5000, 0.5015, 0.5000, 0.6580, 0.5000, 0.4995,
        0.5000, 0.5000, 0.5000, 0.5000, 0.4445, 0.5000, 0.5000, 0.5195, 0.5000])",0.6481481194496155,0.5075123906135559,0.6303571462631226,0.6303571462631226,0.6880000233650208,0.490339994430542,0.5,0.09254789352416992
9,64,63,"tensor([0.6689, 0.6480, 0.6602, 0.6817, 0.6303, 0.6415, 0.6252, 0.6883, 0.5895,
        0.5874, 0.6055, 0.7058, 0.6201, 0.5777, 0.5685, 0.5438, 0.5924, 0.7503,
        0.5560, 0.7248, 0.5013, 0.5414, 0.6265, 0.5879, 0.7338, 0.5738, 0.5273,
        0.7624, 0.7242, 0.5467, 0.5992, 0.5610, 0.5870, 0.5476, 0.7049, 0.5810,
        0.7029, 0.5580, 0.6156, 0.5844, 0.7292, 0.5288, 0.6325, 0.6326, 0.7369,
        0.7296, 0.5247, 0.7652, 0.7231, 0.6006, 0.6184, 0.7843, 0.5747, 0.7224,
        0.7014, 0.5861, 0.7015, 0.6311, 0.6063, 0.5777, 0.5428, 0.6184, 0.5534])",283,"tensor([0.9000, 0.7000, 1.0000, 0.6000, 0.8000, 0.7000, 0.5000, 0.8000, 0.8000,
        0.7000, 0.8000, 0.6000, 0.9000, 0.5000, 0.9000, 0.7000, 0.7000, 0.7000,
        0.6000, 0.6000, 0.6000, 1.0000, 0.6000, 0.8000, 0.6000, 0.6000, 0.6000,
        0.6000, 0.7000, 0.6000, 0.7000, 0.8000, 0.9000, 0.5000, 0.8000, 0.5000,
        0.7000, 0.5000, 0.8000, 0.7000, 0.6000, 0.4000, 0.8000, 0.6000, 0.6000,
        0.6000, 0.5000, 0.7000, 0.6000, 0.6000, 0.5000, 0.6000, 0.5000, 0.6000,
        0.8000, 0.6000, 0.7000, 0.9000, 0.5000, 0.6000, 0.6000, 0.6000, 0.5000])","tensor([0.5655, 0.5000, 0.6035, 0.5000, 0.5000, 0.5000, 0.5040, 0.4770, 0.5000,
        0.5070, 0.5000, 0.5000, 0.7160, 0.5005, 0.5000, 0.5970, 0.5980, 0.6360,
        0.5000, 0.5000, 0.5010, 0.7020, 0.4995, 0.5100, 0.4980, 0.5000, 0.5000,
        0.4980, 0.5000, 0.5685, 0.5000, 0.5000, 0.5885, 0.5040, 0.5255, 0.5000,
        0.5000, 0.5450, 0.5000, 0.5105, 0.5000, 0.5530, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5120, 0.4995, 0.5000, 0.5000, 0.5000, 0.5000, 0.4995, 0.5000,
        0.5100, 0.5795, 0.5000, 0.6210, 0.5000, 0.5000, 0.5000, 0.5000, 0.5445])",0.6682539582252502,0.5233967304229736,0.6619048118591309,0.6619048118591309,0.6809523701667786,0.50685715675354,0.4995,0.06244158744812012
