round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,81,"tensor([0.6558, 0.6567, 0.6664, 0.6740, 0.6372, 0.6430, 0.6664, 0.6594, 0.6517,
        0.6518, 0.6615, 0.6731, 0.6754, 0.6644, 0.6660, 0.6708, 0.6601, 0.6629,
        0.6193, 0.6258, 0.6581, 0.6600, 0.6627, 0.6580, 0.6717, 0.6654, 0.6634,
        0.6527, 0.6623, 0.6761, 0.6678, 0.6748, 0.6758, 0.6670, 0.6537, 0.6694,
        0.6258, 0.6608, 0.6666, 0.6602, 0.6375, 0.6624, 0.6785, 0.6561, 0.6516,
        0.6720, 0.6469, 0.6635, 0.6622, 0.6720, 0.6739, 0.6666, 0.6581, 0.6638,
        0.6670, 0.6695, 0.6683, 0.6633, 0.6401, 0.6546, 0.6802, 0.6594, 0.6796,
        0.6761, 0.6612, 0.6800, 0.6578, 0.6727, 0.6634, 0.6657, 0.6510, 0.6748,
        0.6588, 0.6759, 0.6734, 0.6587, 0.6668, 0.6750, 0.6766, 0.6579, 0.6734])",19,"tensor([0.7000, 0.6000, 0.5000, 0.5000, 0.8000, 0.6000, 0.4000, 0.4000, 0.2000,
        0.8000, 0.5000, 0.5000, 0.4000, 0.3000, 0.4000, 0.5000, 0.6000, 0.4000,
        0.9000, 0.9000, 0.7000, 0.4000, 0.5000, 0.7000, 0.4000, 0.5000, 0.5000,
        0.5000, 0.7000, 0.4000, 0.5000, 0.5000, 0.5000, 0.5000, 0.7000, 0.5000,
        0.8000, 0.7000, 0.4000, 0.6000, 0.2000, 0.4000, 0.5000, 0.7000, 1.0000,
        0.5000, 0.7000, 0.3000, 0.6000, 0.5000, 0.4000, 0.6000, 0.6000, 0.6000,
        0.6000, 0.4000, 0.4000, 0.6000, 0.8000, 0.4000, 0.5000, 0.6000, 0.4000,
        0.5000, 0.6000, 0.4000, 0.7000, 0.4000, 0.6000, 0.7000, 0.6000, 0.6000,
        0.9000, 0.4000, 0.6000, 0.6000, 0.6000, 0.4000, 0.5000, 0.6000, 0.5000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.3755, 0.4590, 0.5000, 0.4575,
        0.4620, 0.5000, 0.5000, 0.5000, 0.4965, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.4050, 0.4795, 0.5000, 0.5000, 0.5000,
        0.5075, 0.3845, 0.4940, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.4995,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.3315,
        0.5000, 0.5000, 0.4605, 0.5000, 0.5000, 0.4985, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.4960, 0.5000, 0.4235, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.4780, 0.3920, 0.5000, 0.4915, 0.5000, 0.5000, 0.5000, 0.5000,
        0.3865, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.4915, 0.5000])",0.5481481552124023,0.4872839152812958,0.524193525314331,0.524193525314331,0.6263157725334167,0.46521055698394775,0.5,0.30003881454467773
1,99,88,"tensor([0.6535, 0.6609, 0.6735, 0.6576, 0.6415, 0.6822, 0.6547, 0.6445, 0.6776,
        0.6545, 0.6619, 0.6660, 0.6617, 0.6431, 0.6434, 0.6630, 0.6299, 0.6558,
        0.6657, 0.6675, 0.6799, 0.6621, 0.6418, 0.6809, 0.6626, 0.6483, 0.6601,
        0.6538, 0.6366, 0.6585, 0.6633, 0.6627, 0.6501, 0.6727, 0.6645, 0.6585,
        0.6489, 0.6714, 0.6525, 0.6522, 0.6287, 0.6545, 0.6528, 0.6637, 0.6569,
        0.6467, 0.6435, 0.6642, 0.6173, 0.6446, 0.6458, 0.6470, 0.6707, 0.6380,
        0.6572, 0.6453, 0.6498, 0.6395, 0.6236, 0.6785, 0.6639, 0.6502, 0.6684,
        0.6490, 0.6420, 0.6569, 0.6804, 0.6562, 0.6558, 0.6661, 0.6651, 0.6479,
        0.6502, 0.6531, 0.6578, 0.6630, 0.6796, 0.6676, 0.6646, 0.6488, 0.6675,
        0.6464, 0.6652, 0.6588, 0.6602, 0.6422, 0.6484, 0.6442])",30,"tensor([0.6000, 0.6000, 0.4000, 0.8000, 0.8000, 0.5000, 0.8000, 0.7000, 0.6000,
        0.6000, 0.5000, 0.5000, 0.6000, 0.4000, 0.4000, 0.7000, 0.5000, 0.4000,
        0.5000, 0.7000, 0.6000, 0.5000, 0.5000, 0.6000, 0.6000, 0.4000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.6000, 0.6000, 0.6000, 0.7000, 0.7000, 0.3000,
        0.5000, 0.5000, 0.6000, 0.5000, 0.5000, 0.5000, 0.9000, 0.5000, 0.6000,
        0.3000, 0.5000, 0.5000, 0.8000, 0.7000, 0.4000, 0.4000, 0.7000, 0.4000,
        0.7000, 0.8000, 0.5000, 0.9000, 0.7000, 0.5000, 0.4000, 0.6000, 0.5000,
        0.4000, 0.7000, 0.6000, 0.5000, 0.7000, 0.7000, 0.7000, 0.6000, 0.4000,
        0.7000, 0.5000, 0.6000, 0.5000, 0.5000, 0.5000, 0.7000, 0.8000, 0.7000,
        0.7000, 0.6000, 0.6000, 0.5000, 0.6000, 0.5000, 0.6000])","tensor([0.4280, 0.5000, 0.5000, 0.3855, 0.4990, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.4840, 0.5000, 0.5000, 0.3590, 0.5330, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.4815, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.4940, 0.5000, 0.5000, 0.4770,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5450, 0.5000, 0.3625, 0.4655, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5035, 0.4730, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.3955, 0.4445, 0.5000, 0.4985, 0.5000, 0.5000,
        0.5000, 0.4640, 0.5000, 0.5000, 0.5000, 0.5000, 0.4240, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.4995, 0.4465, 0.5000, 0.5000, 0.4305,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000])",0.5750000476837158,0.4896988570690155,0.5508771538734436,0.5508771538734436,0.6193548440933228,0.4719032347202301,0.5,0.25762081146240234
2,98,60,"tensor([0.6709, 0.6927, 0.6892, 0.6732, 0.6529, 0.6666, 0.6408, 0.6141, 0.6568,
        0.6742, 0.6295, 0.6445, 0.5802, 0.6400, 0.6630, 0.6119, 0.6571, 0.6705,
        0.6449, 0.6146, 0.6764, 0.6817, 0.6413, 0.6463, 0.6322, 0.6733, 0.6533,
        0.6589, 0.6731, 0.6530, 0.5956, 0.6619, 0.6797, 0.6735, 0.6293, 0.6521,
        0.6551, 0.6441, 0.6299, 0.6428, 0.6789, 0.6254, 0.6484, 0.6657, 0.5812,
        0.6399, 0.6454, 0.6380, 0.6327, 0.6211, 0.6658, 0.6277, 0.6119, 0.6253,
        0.6907, 0.6378, 0.6344, 0.6323, 0.5878, 0.6151])",68,"tensor([0.6000, 0.6000, 0.7000, 0.6000, 0.4000, 0.7000, 0.8000, 0.4000, 0.3000,
        0.6000, 0.6000, 0.5000, 0.9000, 0.5000, 0.6000, 0.3000, 0.5000, 1.0000,
        0.5000, 0.4000, 0.7000, 1.0000, 0.5000, 0.5000, 0.8000, 0.7000, 0.6000,
        0.6000, 0.4000, 0.6000, 0.8000, 0.5000, 0.4000, 0.4000, 0.6000, 0.6000,
        0.7000, 0.7000, 0.7000, 0.6000, 0.9000, 0.4000, 0.6000, 0.5000, 0.9000,
        0.4000, 0.7000, 0.4000, 0.4000, 0.5000, 0.7000, 0.7000, 0.6000, 0.4000,
        0.6000, 0.4000, 0.4000, 0.8000, 0.8000, 0.6000])","tensor([0.5000, 0.5000, 0.5000, 0.3625, 0.5025, 0.4860, 0.5000, 0.5460, 0.5465,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5055, 0.5000, 0.4490,
        0.5000, 0.5865, 0.3665, 0.3575, 0.4870, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5735, 0.5000, 0.5010, 0.4990, 0.5000, 0.5065,
        0.4625, 0.5000, 0.5000, 0.5000, 0.3955, 0.5170, 0.5085, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5000, 0.5000, 0.5030, 0.4640, 0.5000, 0.5960, 0.5000,
        0.5000, 0.5000, 0.5005, 0.5205, 0.5035, 0.5000])",0.5933333039283752,0.4957749545574188,0.5714285969734192,0.5714285969734192,0.644444465637207,0.46611112356185913,0.5,0.18074631690979004
3,94,47,"tensor([0.6579, 0.6860, 0.6440, 0.6503, 0.6457, 0.5145, 0.6965, 0.6297, 0.6993,
        0.6894, 0.6490, 0.6397, 0.6161, 0.6247, 0.6910, 0.6330, 0.5466, 0.7110,
        0.6210, 0.6853, 0.6669, 0.6629, 0.6561, 0.6650, 0.6733, 0.6542, 0.5986,
        0.5970, 0.7106, 0.7165, 0.5855, 0.6529, 0.6938, 0.6579, 0.5483, 0.6225,
        0.6027, 0.6519, 0.6537, 0.6725, 0.5633, 0.6818, 0.6356, 0.6228, 0.6319,
        0.6281, 0.6083])",115,"tensor([0.5000, 0.7000, 0.6000, 0.6000, 0.6000, 0.9000, 0.5000, 0.5000, 0.6000,
        0.4000, 0.6000, 0.6000, 0.5000, 0.4000, 0.8000, 0.6000, 0.9000, 0.6000,
        0.9000, 0.8000, 0.6000, 0.7000, 0.6000, 0.5000, 0.8000, 0.6000, 0.4000,
        0.8000, 0.8000, 0.6000, 0.5000, 0.7000, 0.5000, 0.8000, 0.8000, 0.6000,
        0.4000, 0.8000, 0.7000, 0.4000, 0.6000, 0.8000, 0.5000, 0.5000, 0.5000,
        0.5000, 0.4000])","tensor([0.5000, 0.3580, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5030, 0.5000, 0.5000, 0.5000, 0.5345, 0.3880, 0.5000, 0.5120, 0.5000,
        0.5520, 0.3790, 0.5000, 0.5000, 0.5000, 0.4935, 0.3780, 0.5000, 0.5005,
        0.5005, 0.5000, 0.5000, 0.5000, 0.5035, 0.5000, 0.5000, 0.5000, 0.5000,
        0.4995, 0.5000, 0.3930, 0.5000, 0.6380, 0.4140, 0.5000, 0.5000, 0.5000,
        0.5000, 0.5010])",0.6170213222503662,0.49038299918174744,0.6000000238418579,0.6000000238418579,0.6470588445663452,0.4594411253929138,0.5,0.15527009963989258
4,79,28,"tensor([0.6605, 0.6615, 0.6363, 0.6141, 0.6280, 0.6352, 0.5832, 0.5931, 0.6249,
        0.6853, 0.6099, 0.6025, 0.6045, 0.5999, 0.6012, 0.6556, 0.6844, 0.6618,
        0.6117, 0.5819, 0.6069, 0.5464, 0.6159, 0.5923, 0.6062, 0.5683, 0.6281,
        0.6121])",166,"tensor([0.4000, 0.7000, 0.7000, 0.5000, 0.7000, 0.5000, 0.4000, 0.5000, 0.6000,
        0.7000, 0.7000, 0.8000, 0.6000, 0.5000, 0.4000, 0.6000, 0.7000, 0.7000,
        0.7000, 0.6000, 0.8000, 0.8000, 0.5000, 0.5000, 0.6000, 0.8000, 0.8000,
        0.8000])","tensor([0.5000, 0.4570, 0.5000, 0.5000, 0.5315, 0.5000, 0.5010, 0.6020, 0.5000,
        0.5000, 0.5575, 0.5000, 0.5000, 0.5000, 0.5025, 0.5000, 0.3960, 0.5000,
        0.5005, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5055])",0.6285714507102966,0.5019107460975647,0.6200000643730164,0.6200000643730164,0.699999988079071,0.46533334255218506,0.5,0.1362009048461914
5,87,52,"tensor([0.6665, 0.6546, 0.6347, 0.5948, 0.6246, 0.7118, 0.5627, 0.5260, 0.5824,
        0.7191, 0.6995, 0.5431, 0.5768, 0.5848, 0.5863, 0.5758, 0.5989, 0.7151,
        0.6211, 0.5778, 0.5749, 0.6089, 0.5267, 0.5799, 0.7302, 0.6077, 0.6226,
        0.7251, 0.7678, 0.5355, 0.6599, 0.5854, 0.6450, 0.5798, 0.5260, 0.5692,
        0.7256, 0.5518, 0.5427, 0.6083, 0.6948, 0.5412, 0.6065, 0.6541, 0.7338,
        0.7310, 0.5517, 0.5990, 0.6767, 0.5426, 0.6088, 0.6986])",201,"tensor([0.5000, 0.5000, 0.4000, 0.4000, 0.5000, 0.5000, 1.0000, 0.4000, 0.6000,
        0.7000, 0.6000, 0.6000, 0.5000, 0.7000, 0.6000, 0.5000, 0.6000, 1.0000,
        0.7000, 0.6000, 0.5000, 0.6000, 0.5000, 0.7000, 0.6000, 0.9000, 0.6000,
        0.6000, 0.5000, 0.5000, 0.8000, 0.5000, 0.6000, 0.6000, 0.5000, 0.5000,
        0.5000, 0.6000, 0.5000, 0.7000, 0.8000, 0.5000, 0.7000, 0.8000, 0.5000,
        0.7000, 0.4000, 0.7000, 0.5000, 0.5000, 0.6000, 0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.5550, 0.5000, 0.5000, 0.7455, 0.5035, 0.5000,
        0.5000, 0.5000, 0.5000, 0.4995, 0.5000, 0.5000, 0.5000, 0.5000, 0.6625,
        0.5000, 0.5000, 0.5000, 0.5000, 0.4990, 0.5000, 0.5000, 0.5000, 0.5000,
        0.5195, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5510,
        0.5010, 0.5000, 0.5000, 0.5000, 0.5000, 0.4990, 0.5000, 0.5000, 0.5000,
        0.5045, 0.4995, 0.5000, 0.5000, 0.5365, 0.5000, 0.5000])",0.5980769395828247,0.5110768675804138,0.5685713887214661,0.5685713887214661,0.658823549747467,0.5110294222831726,0.5,0.47887492179870605
6,79,24,"tensor([0.6601, 0.6484, 0.6146, 0.6483, 0.6172, 0.6317, 0.5975, 0.5799, 0.5978,
        0.7725, 0.7649, 0.5335, 0.5985, 0.6249, 0.6374, 0.6260, 0.5477, 0.7770,
        0.5611, 0.5050, 0.5468, 0.5613, 0.5446, 0.5752])",256,"tensor([0.6000, 0.8000, 0.6000, 0.6000, 0.6000, 0.6000, 0.4000, 1.0000, 0.4000,
        0.5000, 0.4000, 0.5000, 0.5000, 0.6000, 0.5000, 0.9000, 0.5000, 0.5000,
        0.6000, 0.7000, 1.0000, 0.9000, 0.6000, 0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5005, 0.7355, 0.5050,
        0.5000, 0.5005, 0.4995, 0.5050, 0.5000, 0.5000, 0.7135, 0.5100, 0.5000,
        0.5405, 0.5000, 0.7055, 0.7775, 0.4995, 0.5000])",0.625,0.5413541793823242,0.6476190686225891,0.6476190686225891,0.46666666865348816,0.500166654586792,0.5,0.22713279724121094
7,73,26,"tensor([0.6358, 0.6456, 0.6335, 0.6322, 0.6563, 0.5821, 0.6083, 0.5697, 0.5855,
        0.5294, 0.7722, 0.6346, 0.5247, 0.7714, 0.4823, 0.5401, 0.5485, 0.5551,
        0.7272, 0.7714, 0.6320, 0.5412, 0.6104, 0.7688, 0.6132, 0.6397])",303,"tensor([0.6000, 0.6000, 0.5000, 0.7000, 0.7000, 0.9000, 0.6000, 0.4000, 0.7000,
        0.8000, 0.8000, 0.7000, 0.4000, 0.7000, 0.5000, 0.6000, 0.4000, 0.6000,
        0.8000, 0.6000, 0.6000, 0.5000, 0.6000, 0.7000, 0.6000, 0.7000])","tensor([0.5000, 0.5000, 0.5000, 0.5000, 0.3920, 0.6855, 0.6230, 0.5000, 0.5000,
        0.6320, 0.5570, 0.5000, 0.5015, 0.5475, 0.5030, 0.5000, 0.5330, 0.5000,
        0.5000, 0.5200, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000])",0.6269230246543884,0.5190192461013794,0.6000000238418579,0.6000000238418579,0.7166666984558105,0.5027499794960022,0.5,0.15090417861938477
8,66,28,"tensor([0.6466, 0.6767, 0.6300, 0.5452, 0.4915, 0.6306, 0.5646, 0.5553, 0.6871,
        0.6031, 0.7142, 0.8190, 0.6114, 0.7682, 0.5839, 0.5414, 0.5338, 0.6152,
        0.6158, 0.4898, 0.5857, 0.6575, 0.8249, 0.7411, 0.6093, 0.6074, 0.7368,
        0.5380])",341,"tensor([0.6000, 0.6000, 0.6000, 0.6000, 0.6000, 0.7000, 0.5000, 0.8000, 0.7000,
        0.8000, 0.6000, 0.4000, 0.9000, 0.6000, 0.7000, 0.5000, 0.9000, 0.8000,
        0.9000, 0.7000, 1.0000, 0.5000, 0.5000, 0.7000, 0.5000, 0.6000, 0.5000,
        1.0000])","tensor([0.5000, 0.4815, 0.5000, 0.5000, 0.5000, 0.5000, 0.5005, 0.5205, 0.5000,
        0.5915, 0.5000, 0.5000, 0.7360, 0.5000, 0.5780, 0.5000, 0.5470, 0.7920,
        0.7790, 0.5000, 0.6875, 0.5015, 0.6140, 0.5000, 0.4995, 0.5770, 0.5000,
        0.7415])",0.6714286208152771,0.558821439743042,0.7047619819641113,0.7047619819641113,0.5714285969734192,0.5136428475379944,0.5265,0.20317363739013672
9,65,80,"tensor([0.6613, 0.6965, 0.5988, 0.5907, 0.6169, 0.5608, 0.6430, 0.5766, 0.5856,
        0.7245, 0.7284, 0.8009, 0.8129, 0.5763, 0.6075, 0.5787, 0.5323, 0.4886,
        0.6151, 0.8380, 0.5460, 0.8219, 0.4517, 0.5098, 0.5125, 0.4678, 0.5049,
        0.5583, 0.5982, 0.6042, 0.6216, 0.4162, 0.5940, 0.5595, 0.7196, 0.5683,
        0.6048, 0.5219, 0.7936, 0.6190, 0.6283, 0.8039, 0.6123, 0.5678, 0.5139,
        0.4679, 0.6128, 0.5136, 0.6260, 0.5114, 0.5742, 0.5741, 0.5348, 0.7049,
        0.7805, 0.6204, 0.4637, 0.4269, 0.5050, 0.5937, 0.5177, 0.5849, 0.5115,
        0.5968, 0.6208, 0.8286, 0.5873, 0.6200, 0.5902, 0.8377, 0.5915, 0.5776,
        0.8224, 0.5343, 0.5801, 0.6649, 0.4713, 0.6051, 0.5744, 0.7871])",326,"tensor([0.3000, 0.6000, 0.3000, 0.9000, 0.6000, 0.5000, 0.4000, 0.8000, 0.5000,
        0.7000, 0.7000, 0.6000, 0.5000, 0.8000, 0.9000, 0.7000, 0.4000, 0.6000,
        0.6000, 0.6000, 0.5000, 0.6000, 1.0000, 0.3000, 0.4000, 0.5000, 0.5000,
        0.6000, 0.5000, 0.7000, 0.5000, 0.9000, 0.5000, 0.6000, 0.7000, 0.5000,
        0.6000, 0.9000, 0.9000, 0.9000, 0.8000, 0.6000, 0.6000, 0.9000, 0.3000,
        0.5000, 0.5000, 0.6000, 0.7000, 0.5000, 0.5000, 0.4000, 0.6000, 0.7000,
        0.6000, 0.7000, 0.4000, 0.4000, 1.0000, 0.6000, 0.5000, 0.5000, 0.4000,
        0.5000, 0.5000, 0.6000, 0.6000, 0.7000, 0.6000, 0.6000, 0.6000, 0.6000,
        0.7000, 0.4000, 0.6000, 0.7000, 0.9000, 0.6000, 0.8000, 0.6000])","tensor([0.5000, 0.5000, 0.5140, 0.5575, 0.5165, 0.4995, 0.5125, 0.5000, 0.5000,
        0.5000, 0.5000, 0.5035, 0.5225, 0.6985, 0.5000, 0.5110, 0.5015, 0.5105,
        0.5000, 0.5000, 0.5085, 0.5000, 0.7650, 0.5285, 0.5065, 0.5015, 0.5815,
        0.5000, 0.5000, 0.5000, 0.5010, 0.5010, 0.5005, 0.5000, 0.5000, 0.5000,
        0.5065, 0.6975, 0.5000, 0.5000, 0.5000, 0.6030, 0.5000, 0.5000, 0.5180,
        0.5885, 0.5000, 0.5290, 0.5000, 0.5665, 0.5010, 0.5015, 0.5000, 0.5415,
        0.5000, 0.5000, 0.5040, 0.5145, 0.6990, 0.5650, 0.5380, 0.4990, 0.5105,
        0.5055, 0.5000, 0.7095, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000,
        0.6090, 0.5050, 0.5000, 0.5000, 0.5000, 0.5000, 0.7990, 0.5855])",0.606249988079071,0.5292249917984009,0.596875011920929,0.596875011920929,0.643750011920929,0.535906195640564,0.5,0.36012983322143555
